Time,Current,,,,,,
0.00000000000000000000,0.00000000094070600000,,,,,,
0.94700000000000000000,0.00000000127528000000,,,,,,
2.04400000000000000000,0.00000000131154000000,,,,,,
2.17500000000000000000,0.00000000133411000000,,,,,,
2.29800000000000000000,0.00000000133331000000,,,,,,
2.42400000000000000000,0.00000000132999000000,,,,,,
2.54900000000000000000,0.00000000133202000000,,,,,,
2.67200000000000000000,0.00000000133172000000,,,,,,
2.79700000000000000000,0.00000000133068000000,,,,,,
2.92400000000000000000,0.00000000132985000000,,,,,,
3.04800000000000000000,0.00000000132979000000,,,,,,
3.17400000000000000000,0.00000000132998000000,,,,,,
3.29800000000000000000,0.00000000132938000000,,,,,,
3.42200000000000000000,0.00000000132845000000,,,,,,
3.54600000000000000000,0.00000000132796000000,,,,,,
3.67200000000000000000,0.00000000132782000000,,,,,,
3.79600000000000000000,0.00000000132744000000,,,,,,
3.92100000000000000000,0.00000000132738000000,,,,,,
4.04800000000000000000,0.00000000132646000000,,,,,,
4.17400000000000000000,0.00000000132590000000,,,,,,
4.29900000000000000000,0.00000000132538000000,,,,,,
4.42400000000000000000,0.00000000132505000000,,,,,,
4.54800000000000000000,0.00000000132473000000,,,,,,
4.67400000000000000000,0.00000000132431000000,,,,,,
4.79800000000000000000,0.00000000132400000000,,,,,,
4.92200000000000000000,0.00000000132339000000,,,,,,
5.04600000000000000000,0.00000000132347000000,,,,,,
5.17300000000000000000,0.00000000132299000000,,,,,,
5.29700000000000000000,0.00000000132278000000,,,,,,
5.42200000000000000000,0.00000000132247000000,,,,,,
5.54600000000000000000,0.00000000132216000000,,,,,,
5.67200000000000000000,0.00000000132185000000,,,,,,
5.79600000000000000000,0.00000000132137000000,,,,,,
5.92100000000000000000,0.00000000132128000000,,,,,,
6.04600000000000000000,0.00000000132049000000,,,,,,
6.17200000000000000000,0.00000000132045000000,,,,,,
6.29600000000000000000,0.00000000132009000000,,,,,,
6.41900000000000000000,0.00000000131982000000,,,,,,
6.54200000000000000000,0.00000000131968000000,,,,,,
6.66900000000000000000,0.00000000131927000000,,,,,,
6.79300000000000000000,0.00000000131926000000,,,,,,
6.91800000000000000000,0.00000000131887000000,,,,,,
7.04300000000000000000,0.00000000131862000000,,,,,,
7.16800000000000000000,0.00000000131884000000,,,,,,
7.29300000000000000000,0.00000000131829000000,,,,,,
7.41800000000000000000,0.00000000131799000000,,,,,,
7.54300000000000000000,0.00000000131777000000,,,,,,
7.66700000000000000000,0.00000000131768000000,,,,,,
7.79200000000000000000,0.00000000131707000000,,,,,,
7.91800000000000000000,0.00000000131695000000,,,,,,
8.04300000000000000000,0.00000000131643000000,,,,,,
8.16800000000000000000,0.00000000131711000000,,,,,,
8.29300000000000000000,0.00000000131641000000,,,,,,
8.41800000000000000000,0.00000000131590000000,,,,,,
8.54500000000000000000,0.00000000131587000000,,,,,,
8.66800000000000000000,0.00000000131549000000,,,,,,
8.79200000000000000000,0.00000000131559000000,,,,,,
8.91800000000000000000,0.00000000131507000000,,,,,,
9.04300000000000000000,0.00000000131513000000,,,,,,
9.16700000000000000000,0.00000000131494000000,,,,,,
9.29300000000000000000,0.00000000131488000000,,,,,,
9.41900000000000000000,0.00000000131427000000,,,,,,
9.54300000000000000000,0.00000000131434000000,,,,,,
9.66800000000000000000,0.00000000131407000000,,,,,,
9.83600000000000000000,0.00000000131378000000,,,,,,
9.95900000000000000000,0.00000000131369000000,,,,,,
10.08900000000000000000,0.00000000131380000000,,,,,,
10.21800000000000000000,0.00000000131369000000,,,,,,
10.34200000000000000000,0.00000000131334000000,,,,,,
10.46800000000000000000,0.00000000131322000000,,,,,,
10.59400000000000000000,0.00000000131293000000,,,,,,
10.71800000000000000000,0.00000000131330000000,,,,,,
10.84200000000000000000,0.00000000131282000000,,,,,,
10.96600000000000000000,0.00000000131267000000,,,,,,
11.09200000000000000000,0.00000000131266000000,,,,,,
11.21800000000000000000,0.00000000131213000000,,,,,,
11.34400000000000000000,0.00000000131271000000,,,,,,
11.46800000000000000000,0.00000000131232000000,,,,,,
11.59100000000000000000,0.00000000131235000000,,,,,,
11.71700000000000000000,0.00000000131186000000,,,,,,
11.84200000000000000000,0.00000000131177000000,,,,,,
11.96600000000000000000,0.00000000131181000000,,,,,,
12.09100000000000000000,0.00000000131130000000,,,,,,
12.21700000000000000000,0.00000000131118000000,,,,,,
12.34200000000000000000,0.00000000131093000000,,,,,,
12.46600000000000000000,0.00000000131096000000,,,,,,
12.59100000000000000000,0.00000000131060000000,,,,,,
